datetime,pm2.5,co,no,no2,pm10,nox,o3,veloc.,direc.,so2
2019-04-22 17:00:00,22.0,0.1,3.0,39.0,32.0,43.0,35.0,0.5,239.0,4.0
2019-04-22 18:00:00,30.0,0.1,2.0,21.0,45.0,24.0,43.0,0.8,240.0,3.0
2019-04-22 19:00:00,29.0,0.1,2.0,23.0,40.0,26.0,38.0,1.0,239.0,3.0
2019-04-22 20:00:00,28.0,0.1,2.0,38.0,35.0,41.0,28.0,0.8,229.0,4.0
2019-04-22 21:00:00,25.0,0.1,2.0,34.0,33.0,37.0,26.0,0.3,239.0,3.0
2019-04-22 22:00:00,31.0,0.1,2.0,55.0,45.0,58.0,7.0,0.3,329.0,3.0
2019-04-22 23:00:00,26.0,0.1,2.0,49.0,37.0,52.0,10.0,0.1,129.0,3.0
2019-04-23 00:00:00,23.0,0.1,2.0,55.0,33.0,58.0,10.0,0.1,197.0,3.0
2019-04-23 01:00:00,25.0,0.1,2.0,37.0,35.0,40.0,14.0,0.1,205.0,3.0
2019-04-23 02:00:00,27.0,0.1,2.0,36.0,39.0,39.0,11.0,0.1,205.0,3.0
2019-04-23 03:00:00,29.0,0.1,2.0,36.0,39.0,39.0,4.0,0.1,205.0,3.0
2019-04-23 04:00:00,35.0,0.1,4.0,37.0,42.0,43.0,3.0,0.3,230.0,3.0
2019-04-23 05:00:00,34.0,0.1,6.0,37.0,39.0,46.0,3.0,0.4,280.0,3.0
2019-04-23 06:00:00,31.0,0.1,21.0,45.0,40.0,77.0,3.0,0.2,263.0,3.0
2019-04-23 07:00:00,32.0,0.1,39.0,61.0,43.0,120.0,3.0,0.8,223.0,4.0
2019-04-23 08:00:00,31.0,0.1,27.0,70.0,46.0,112.0,7.0,0.6,220.0,4.0
2019-04-23 09:00:00,26.0,0.2,12.0,63.0,43.0,81.0,23.0,0.7,219.0,5.0
2019-04-23 10:00:00,22.0,0.1,3.0,27.0,34.0,32.0,75.0,0.5,258.0,6.0
2019-04-23 11:00:00,17.0,0.1,2.0,25.0,29.0,28.0,86.0,1.0,235.0,4.0
2019-04-23 12:00:00,13.0,0.1,2.0,19.0,21.0,21.0,101.0,1.1,250.0,4.0
2019-04-23 13:00:00,13.0,0.1,2.0,27.0,23.0,30.0,86.0,1.0,240.0,4.0
2019-04-23 14:00:00,9.0,0.1,2.0,20.0,18.0,23.0,79.0,2.3,242.0,4.0
2019-04-23 15:00:00,4.0,0.1,2.0,26.0,7.0,29.0,67.0,0.7,278.0,5.0
2019-04-23 16:00:00,5.0,0.1,2.0,34.0,7.0,37.0,56.0,0.4,139.0,5.0
2019-04-23 17:00:00,6.0,0.1,2.0,30.0,11.0,33.0,56.0,0.5,213.0,5.0
2019-04-23 18:00:00,7.0,0.1,2.0,29.0,11.0,32.0,54.0,0.3,167.0,4.0
2019-04-23 19:00:00,9.0,0.1,2.0,27.0,12.0,30.0,63.0,0.8,225.0,5.0
2019-04-23 20:00:00,6.0,0.1,2.0,19.0,9.0,22.0,69.0,1.2,253.0,4.0
2019-04-23 21:00:00,4.0,0.1,2.0,16.0,6.0,19.0,86.0,1.0,246.0,6.0
2019-04-23 22:00:00,3.0,0.1,2.0,11.0,4.0,14.0,90.0,0.9,246.0,5.0
2019-04-23 23:00:00,2.0,0.1,2.0,7.0,3.0,10.0,94.0,1.0,229.0,5.0
2019-04-24 00:00:00,1.0,0.1,2.0,4.0,2.0,6.0,99.0,2.1,231.0,5.0
2019-04-24 01:00:00,1.0,0.1,2.0,2.0,2.0,5.0,101.0,2.1,249.0,6.0
2019-04-24 02:00:00,1.0,0.1,2.0,2.0,1.0,4.0,96.0,1.8,242.0,6.0
2019-04-24 03:00:00,1.0,0.1,2.0,2.0,2.0,5.0,93.0,1.5,252.0,6.0
2019-04-24 04:00:00,1.0,0.1,2.0,3.0,3.0,6.0,93.0,1.9,243.0,6.0
2019-04-24 05:00:00,2.0,0.1,2.0,9.0,4.0,12.0,80.0,1.5,242.0,7.0
2019-04-24 06:00:00,3.0,0.1,2.0,16.0,5.0,19.0,70.0,1.1,234.0,7.0
2019-04-24 07:00:00,4.0,0.1,2.0,22.0,8.0,25.0,65.0,2.3,238.0,7.0
2019-04-24 08:00:00,3.0,0.1,2.0,15.0,6.0,18.0,77.0,1.7,243.0,7.0
2019-04-24 09:00:00,3.0,0.1,2.0,11.0,6.0,14.0,85.0,2.3,236.0,4.0
2019-04-24 10:00:00,4.0,0.1,2.0,8.0,9.0,11.0,92.0,2.3,227.0,3.0
2019-04-24 11:00:00,3.0,0.1,2.0,3.0,4.0,6.0,97.0,3.3,230.0,3.0
2019-04-24 12:00:00,3.0,0.1,2.0,4.0,5.0,7.0,97.0,3.1,235.0,3.0
2019-04-24 13:00:00,3.0,0.1,2.0,5.0,5.0,8.0,97.0,2.2,237.0,4.0
2019-04-24 14:00:00,4.0,0.1,2.0,17.0,9.0,20.0,86.0,2.1,160.0,3.0
2019-04-24 15:00:00,4.0,0.1,4.0,33.0,14.0,39.0,73.0,2.0,119.0,3.0
2019-04-24 16:00:00,5.0,0.1,5.0,33.0,15.0,41.0,72.0,1.8,111.0,3.0
2019-04-24 17:00:00,7.0,0.1,3.0,30.0,17.0,35.0,75.0,1.9,108.0,3.0
2019-04-24 18:00:00,9.0,0.1,3.0,45.0,19.0,49.0,58.0,1.1,135.0,3.0
2019-04-24 19:00:00,8.0,0.1,2.0,21.0,19.0,24.0,83.0,0.7,216.0,3.0
2019-04-24 20:00:00,7.0,0.1,2.0,14.0,14.0,17.0,82.0,1.0,222.0,3.0
2019-04-24 21:00:00,6.0,0.1,2.0,14.0,13.0,17.0,84.0,2.7,234.0,5.0
2019-04-24 22:00:00,6.0,0.1,2.0,11.0,10.0,14.0,93.0,3.7,234.0,6.0
2019-04-24 23:00:00,5.0,0.1,2.0,7.0,9.0,10.0,96.0,3.5,231.0,7.0
2019-04-25 00:00:00,5.0,0.1,2.0,6.0,9.0,9.0,90.0,1.6,243.0,6.0
2019-04-25 01:00:00,5.0,0.1,2.0,6.0,9.0,9.0,80.0,1.4,224.0,6.0
2019-04-25 02:00:00,5.0,0.1,2.0,7.0,9.0,10.0,76.0,1.9,237.0,6.0
2019-04-25 03:00:00,6.0,0.1,2.0,11.0,9.0,14.0,60.0,1.5,234.0,6.0
2019-04-25 04:00:00,7.0,0.1,2.0,18.0,10.0,20.0,45.0,0.8,227.0,6.0
2019-04-25 05:00:00,9.0,0.1,2.0,33.0,14.0,36.0,25.0,0.4,249.0,6.0
2019-04-25 06:00:00,7.0,0.1,3.0,50.0,14.0,54.0,15.0,0.5,239.0,6.0
2019-04-25 07:00:00,5.0,0.1,3.0,31.0,12.0,35.0,49.0,1.1,242.0,6.0
2019-04-25 08:00:00,3.0,0.1,2.0,17.0,8.0,20.0,73.0,1.5,251.0,6.0
2019-04-25 09:00:00,4.0,0.1,2.0,15.0,9.0,18.0,77.0,1.6,248.0,5.785714285714286
2019-04-25 10:00:00,4.0,0.1,2.0,17.0,11.0,20.0,72.0,1.4,245.0,5.571428571428571
2019-04-25 11:00:00,4.0,0.1,2.0,19.0,8.0,21.0,69.0,1.5,246.0,5.357142857142858
2019-04-25 12:00:00,4.0,0.1,2.0,19.0,12.0,22.0,69.0,1.8,232.0,5.142857142857143
2019-04-25 13:00:00,5.0,0.1,2.0,15.0,11.0,17.0,83.0,1.7,253.0,4.928571428571429
2019-04-25 14:00:00,6.0,0.1,2.0,11.0,13.0,14.0,92.0,2.2,248.0,4.714285714285714
2019-04-25 15:00:00,5.0,0.1,2.0,9.0,18.0,12.0,99.0,3.1,244.0,4.5
2019-04-25 16:00:00,6.0,0.1,2.0,9.0,14.0,12.0,99.0,2.5,247.0,4.285714285714286
2019-04-25 17:00:00,7.0,0.1,2.0,11.0,14.0,14.0,96.0,2.0,247.0,4.071428571428571
2019-04-25 18:00:00,7.0,0.1,2.0,17.0,12.0,20.0,87.0,1.7,239.0,3.857142857142857
2019-04-25 19:00:00,6.0,0.1,2.0,14.0,11.0,17.0,96.0,2.2,244.0,3.642857142857143
2019-04-25 20:00:00,7.0,0.1,2.0,14.0,10.0,16.0,86.0,1.1,266.0,3.428571428571429
2019-04-25 21:00:00,7.0,0.1,2.0,19.0,11.0,22.0,75.0,1.0,257.0,3.2142857142857144
2019-04-25 22:00:00,5.0,0.1,2.0,10.0,6.0,13.0,88.0,1.9,242.0,3.0
2019-04-25 23:00:00,4.0,0.1,2.0,5.0,5.0,8.0,89.0,1.7,246.0,3.0
2019-04-26 00:00:00,4.0,0.1,2.0,3.0,5.0,6.0,86.0,1.2,247.0,4.0
2019-04-26 01:00:00,4.0,0.1,2.0,4.0,5.0,6.0,81.0,1.3,232.0,4.0
2019-04-26 02:00:00,4.0,0.1,2.0,3.0,4.0,6.0,76.0,2.2,231.0,4.0
2019-04-26 03:00:00,4.0,0.1,2.0,3.0,5.0,6.0,73.0,1.8,220.0,4.0
2019-04-26 04:00:00,4.0,0.1,2.0,5.0,5.0,8.0,68.0,1.4,252.0,4.0
2019-04-26 05:00:00,4.0,0.1,2.0,10.0,6.0,13.0,55.0,2.2,234.0,5.0
2019-04-26 06:00:00,5.0,0.1,2.0,22.0,9.0,25.0,43.0,0.8,241.0,5.0
2019-04-26 07:00:00,8.0,0.1,5.0,39.0,19.0,46.0,30.0,0.5,271.0,6.0
2019-04-26 08:00:00,6.0,0.1,7.0,31.0,17.0,42.0,47.0,1.1,282.0,5.0
2019-04-26 09:00:00,4.0,0.1,2.0,15.0,9.0,19.0,66.0,1.1,285.0,3.0
2019-04-26 10:00:00,4.0,0.1,2.0,11.0,12.0,14.0,77.0,0.8,260.0,4.0
2019-04-26 11:00:00,3.0,0.1,2.0,7.0,7.0,10.0,86.0,0.8,201.0,3.0
2019-04-26 12:00:00,3.0,0.1,5.0,15.0,10.0,23.0,82.0,2.1,125.0,5.0
2019-04-26 13:00:00,6.0,0.1,7.0,25.0,17.0,36.0,78.0,3.5,123.0,11.0
2019-04-26 14:00:00,5.0,0.1,7.0,20.0,15.0,29.0,86.0,4.6,121.0,14.0
2019-04-26 15:00:00,3.0,0.1,2.0,5.0,9.0,8.0,107.0,4.8,115.0,3.0
2019-04-26 16:00:00,4.0,0.1,2.0,14.0,14.0,17.0,89.0,2.2,129.0,5.0
2019-04-26 17:00:00,5.0,0.1,2.0,20.0,12.0,23.0,85.0,1.8,133.0,4.0
2019-04-26 18:00:00,6.0,0.2,3.0,41.0,13.0,45.0,63.0,2.5,115.0,4.0
2019-04-26 19:00:00,7.0,0.2,2.0,44.0,15.0,47.0,53.0,1.5,77.0,4.0
2019-04-26 20:00:00,6.0,0.2,2.0,20.0,13.0,23.0,82.0,2.5,52.0,4.0
2019-04-26 21:00:00,6.0,0.1,2.0,17.0,13.0,20.0,84.0,2.0,52.0,3.0
2019-04-26 22:00:00,14.0,0.1,2.0,22.0,21.0,25.0,67.0,0.7,39.0,3.0
2019-04-26 23:00:00,9.0,0.1,2.0,21.0,13.0,24.0,56.0,0.2,323.0,3.0
2019-04-27 00:00:00,9.0,0.2,2.0,33.0,15.0,36.0,28.0,0.1,178.0,3.0
2019-04-27 01:00:00,11.0,0.2,2.0,48.0,19.0,51.0,12.0,0.3,202.0,3.0
2019-04-27 02:00:00,10.0,0.2,2.0,34.0,15.0,37.0,21.0,0.3,185.0,3.0
2019-04-27 03:00:00,12.0,0.2,3.0,27.0,16.0,32.0,19.0,0.5,202.0,3.0
2019-04-27 04:00:00,12.0,0.2,9.0,27.0,16.0,41.0,13.0,0.1,230.0,4.0
2019-04-27 05:00:00,8.0,0.2,3.0,31.0,12.0,36.0,17.0,1.1,232.0,3.0
2019-04-27 06:00:00,8.0,0.3,2.0,26.0,14.0,29.0,22.0,1.0,230.0,4.0
2019-04-27 07:00:00,8.0,0.3,6.0,36.0,18.0,46.0,20.0,0.4,235.0,4.0
2019-04-27 08:00:00,7.0,0.2,8.0,32.0,17.0,45.0,38.0,0.2,269.0,4.0
2019-04-27 09:00:00,6.0,0.2,3.0,21.0,13.0,26.0,58.0,0.2,98.0,5.0
2019-04-27 10:00:00,7.0,0.2,12.0,34.0,12.0,52.0,54.0,1.9,105.0,8.0
2019-04-27 11:00:00,6.0,0.2,9.0,32.0,10.0,46.0,66.0,2.9,111.0,12.0
2019-04-27 12:00:00,5.0,0.2,4.0,22.0,10.0,29.0,79.0,2.7,122.0,11.0
2019-04-27 13:00:00,5.0,0.2,4.0,22.0,9.0,28.0,80.0,4.8,114.0,11.0
2019-04-27 14:00:00,6.0,0.2,2.0,20.0,10.0,23.0,86.0,2.6,133.0,9.0
2019-04-27 15:00:00,6.0,0.2,3.0,22.0,12.0,26.0,93.0,2.1,109.0,8.0
2019-04-27 16:00:00,8.0,0.2,2.0,16.0,33.0,19.0,100.0,1.8,122.0,7.0
2019-04-27 17:00:00,9.0,0.2,3.0,36.0,16.0,40.0,83.0,2.4,110.0,6.0
2019-04-27 18:00:00,10.0,0.2,4.0,39.0,14.0,44.0,78.0,1.2,87.0,6.0
2019-04-27 19:00:00,11.0,0.2,2.0,22.0,15.0,25.0,93.0,1.2,52.0,6.0
2019-04-27 20:00:00,11.0,0.2,2.0,21.0,15.0,24.0,95.0,1.4,54.0,6.0
2019-04-27 21:00:00,13.0,0.2,2.0,21.0,18.0,24.0,90.0,1.2,47.0,3.0
2019-04-27 22:00:00,14.0,0.2,2.0,16.0,19.0,19.0,91.0,0.7,48.0,3.0
2019-04-27 23:00:00,18.0,0.2,2.0,18.0,23.0,20.0,76.0,0.3,27.0,3.0
2019-04-28 00:00:00,20.0,0.2,2.0,22.0,27.0,25.0,56.0,0.2,276.0,3.0
2019-04-28 01:00:00,19.0,0.2,2.0,35.0,24.0,38.0,29.0,0.8,226.0,3.0
2019-04-28 02:00:00,16.0,0.2,2.0,22.0,20.0,25.0,34.0,0.4,210.0,3.0
2019-04-28 03:00:00,17.0,0.2,2.0,21.0,20.0,23.0,29.0,0.3,230.0,3.0
2019-04-28 04:00:00,15.0,0.2,2.0,20.0,19.0,23.0,22.0,0.1,231.0,3.0
2019-04-28 05:00:00,11.0,0.2,2.0,22.0,16.0,25.0,17.0,0.1,231.0,3.0
2019-04-28 06:00:00,10.0,0.2,2.0,24.0,14.0,27.0,20.0,0.2,343.0,3.0
2019-04-28 07:00:00,10.0,0.2,3.0,29.0,16.0,33.0,35.0,0.2,291.0,3.0
2019-04-28 08:00:00,11.0,0.2,2.0,26.0,17.0,29.0,49.0,0.2,55.0,3.0
2019-04-28 09:00:00,8.0,0.2,2.0,12.0,11.0,15.0,77.0,0.8,87.0,3.0
2019-04-28 10:00:00,7.0,0.2,2.0,5.0,10.0,8.0,96.0,1.5,84.0,4.0
2019-04-28 11:00:00,9.0,0.2,2.0,7.0,12.0,10.0,97.0,2.1,84.0,4.0
2019-04-28 12:00:00,7.0,0.2,2.0,7.0,10.0,10.0,102.0,3.0,80.0,4.0
2019-04-28 13:00:00,5.0,0.2,2.0,6.0,8.0,9.0,104.0,4.8,88.0,4.0
2019-04-28 14:00:00,8.0,0.2,2.0,5.0,13.0,8.0,101.0,5.7,87.0,3.0
2019-04-28 15:00:00,9.0,0.2,2.0,4.0,13.0,6.0,103.0,4.9,87.0,3.0
2019-04-28 16:00:00,8.0,0.2,2.0,4.0,11.0,6.0,103.0,3.8,82.0,3.0
2019-04-28 17:00:00,8.0,0.2,2.0,6.0,11.0,9.0,106.0,3.2,81.0,3.0
2019-04-28 18:00:00,8.0,0.2,2.0,6.0,10.0,9.0,103.0,2.5,72.0,3.0
2019-04-28 19:00:00,8.0,0.2,2.0,8.0,10.0,11.0,95.0,2.0,61.0,4.0
2019-04-28 20:00:00,8.0,0.2,2.0,11.0,11.0,14.0,91.0,1.2,52.0,4.0
2019-04-28 21:00:00,8.0,0.2,2.0,9.0,10.0,12.0,93.0,1.0,50.0,3.0
2019-04-28 22:00:00,7.0,0.2,2.0,8.0,10.0,11.0,90.0,1.0,52.0,3.0
2019-04-28 23:00:00,8.0,0.2,2.0,7.0,11.0,10.0,81.0,0.4,51.0,3.0
2019-04-29 00:00:00,11.0,0.2,2.0,10.0,16.0,13.0,76.0,0.1,30.0,3.0
2019-04-29 01:00:00,12.0,0.2,2.0,8.0,17.0,11.0,81.0,0.1,32.0,3.0
2019-04-29 02:00:00,18.0,0.1,2.0,10.0,23.0,13.0,74.0,0.2,28.0,3.0
2019-04-29 03:00:00,18.0,0.1,2.0,13.0,22.0,16.0,69.0,0.1,354.0,4.0
2019-04-29 04:00:00,19.0,0.1,2.0,16.0,24.0,19.0,57.0,0.2,338.0,3.0
2019-04-29 05:00:00,24.0,0.2,2.0,24.0,31.0,27.0,32.0,0.2,309.0,3.0
2019-04-29 06:00:00,25.0,0.2,3.0,29.0,32.0,33.0,17.0,0.2,13.0,3.0
2019-04-29 07:00:00,19.0,0.2,2.0,26.0,25.0,29.0,41.0,0.3,36.0,3.0
2019-04-29 08:00:00,17.0,0.2,2.0,23.0,25.0,26.0,51.0,0.5,49.0,4.0
2019-04-29 09:00:00,14.0,0.2,2.0,20.0,20.0,23.0,70.0,1.0,51.0,4.0
2019-04-29 10:00:00,13.0,0.2,2.0,14.0,18.0,16.0,85.0,1.6,68.0,3.0
2019-04-29 11:00:00,10.0,0.2,2.0,7.0,13.0,10.0,100.0,2.6,82.0,3.0
2019-04-29 12:00:00,10.0,0.2,2.0,4.0,11.0,7.0,105.0,3.9,89.0,3.0
2019-04-29 13:00:00,9.0,0.2,2.0,3.0,10.0,6.0,104.0,4.3,85.0,3.0
2019-04-29 14:00:00,8.0,0.2,2.0,6.0,9.0,8.0,97.0,2.5,86.0,3.0
2019-04-29 15:00:00,8.0,0.2,2.0,8.0,12.0,11.0,99.0,2.5,122.0,3.0
2019-04-29 16:00:00,10.0,0.2,2.0,9.0,14.0,12.0,92.0,2.7,111.0,3.0
2019-04-29 17:00:00,11.0,0.2,3.0,26.0,17.0,30.0,68.0,2.6,112.0,3.0
2019-04-29 18:00:00,11.0,0.2,3.0,23.0,16.0,28.0,64.0,2.3,119.0,3.0
2019-04-29 19:00:00,11.0,0.2,2.0,12.0,17.0,15.0,75.0,1.2,112.0,4.0
2019-04-29 20:00:00,13.0,0.2,2.0,27.0,18.0,30.0,52.0,0.4,101.0,3.0
2019-04-29 21:00:00,11.0,0.2,2.0,9.0,17.0,12.0,79.0,0.6,78.0,3.0
2019-04-29 22:00:00,11.0,0.2,2.0,4.0,17.0,7.0,84.0,0.2,58.0,5.0
2019-04-29 23:00:00,12.0,0.2,2.0,4.0,18.0,7.0,79.0,0.6,52.0,4.0
2019-04-30 00:00:00,13.0,0.2,2.0,5.0,18.0,8.0,77.0,0.6,55.0,5.0
2019-04-30 01:00:00,12.0,0.2,2.0,4.0,17.0,7.0,76.0,0.7,62.0,4.0
2019-04-30 02:00:00,17.0,0.2,2.0,8.0,23.0,11.0,57.0,0.3,354.0,5.0
2019-04-30 03:00:00,17.0,0.2,2.0,11.0,23.0,14.0,52.0,0.2,328.0,4.0
2019-04-30 04:00:00,15.0,0.2,2.0,12.0,22.0,15.0,44.0,0.2,293.0,4.0
2019-04-30 05:00:00,18.0,0.2,2.0,19.0,24.0,21.0,29.0,0.3,259.0,4.0
2019-04-30 06:00:00,21.0,0.3,5.0,42.0,29.0,50.0,12.0,0.2,272.0,4.0
2019-04-30 07:00:00,30.0,0.3,67.0,54.0,43.0,157.0,6.0,0.7,221.0,7.0
2019-04-30 08:00:00,24.0,0.3,8.0,36.0,32.0,48.0,38.0,0.6,220.0,5.0
2019-04-30 09:00:00,19.0,0.3,6.0,23.0,27.0,32.0,58.0,1.2,224.0,3.0
2019-04-30 10:00:00,21.0,0.3,3.0,14.0,27.0,18.0,65.0,2.9,129.0,3.0
2019-04-30 11:00:00,15.0,0.3,3.0,14.0,20.0,18.0,74.0,3.4,103.0,3.0
2019-04-30 12:00:00,14.0,0.3,3.0,16.0,18.0,21.0,80.0,4.3,95.0,3.0
2019-04-30 13:00:00,10.0,0.2,2.0,8.0,13.0,11.0,91.0,3.6,112.0,3.0
2019-04-30 14:00:00,8.0,0.2,2.0,3.0,12.0,6.0,93.0,4.3,115.0,3.0
2019-04-30 15:00:00,8.0,0.2,3.0,13.0,12.0,17.0,76.0,3.8,103.0,3.0
2019-04-30 16:00:00,9.0,0.2,2.0,8.0,12.0,11.0,86.0,4.3,85.0,3.0
2019-04-30 17:00:00,10.0,0.2,3.0,17.0,13.0,21.0,72.0,3.9,90.0,3.0
2019-04-30 18:00:00,10.0,0.2,2.0,19.0,14.0,22.0,74.0,3.0,97.0,3.0
2019-04-30 19:00:00,10.0,0.2,2.0,22.0,14.0,25.0,65.0,2.1,99.0,3.0
2019-04-30 20:00:00,11.0,0.2,2.0,18.0,16.0,21.0,67.0,0.9,84.0,3.0
2019-04-30 21:00:00,11.0,0.2,2.0,12.0,15.0,15.0,69.0,0.6,77.0,3.0
2019-04-30 22:00:00,10.0,0.2,2.0,8.0,15.0,11.0,70.0,0.3,69.0,3.0
2019-04-30 23:00:00,11.0,0.2,2.0,6.0,16.0,9.0,69.0,0.7,49.0,3.0
2019-05-01 00:00:00,12.0,0.2,2.0,6.0,18.0,9.0,66.0,0.2,41.0,3.0
2019-05-01 01:00:00,13.0,0.2,2.0,5.0,19.0,8.0,67.0,0.3,38.0,3.0
2019-05-01 02:00:00,22.0,0.2,2.0,7.0,29.0,10.0,58.0,0.2,7.0,3.0
2019-05-01 03:00:00,22.0,0.2,2.0,7.0,29.0,10.0,58.0,0.1,359.0,3.0
2019-05-01 04:00:00,20.0,0.2,2.0,7.0,28.0,10.0,57.0,0.2,12.0,3.0
2019-05-01 05:00:00,20.0,0.2,2.0,8.0,27.0,11.0,50.0,0.2,320.0,3.0
2019-05-01 06:00:00,20.0,0.2,2.0,14.0,27.0,17.0,24.0,0.2,237.0,3.0
2019-05-01 07:00:00,23.0,0.2,2.0,16.0,31.0,19.0,38.0,0.7,224.0,3.0
2019-05-01 08:00:00,22.0,0.3,2.0,13.0,29.0,16.0,61.0,0.3,165.0,3.0
2019-05-01 09:00:00,18.0,0.2,2.0,12.0,23.0,14.0,73.0,0.8,79.0,3.0
2019-05-01 10:00:00,16.0,0.2,2.0,6.0,20.0,9.0,84.0,1.7,82.0,4.0
2019-05-01 11:00:00,14.0,0.2,2.0,8.0,18.0,11.0,80.0,1.5,117.0,4.0
2019-05-01 12:00:00,14.0,0.2,2.0,10.0,17.0,13.0,89.0,2.9,111.0,3.0
2019-05-01 13:00:00,8.0,0.2,2.0,5.0,11.0,8.0,100.0,3.2,116.0,3.0
2019-05-01 14:00:00,5.0,0.2,2.0,3.0,7.0,6.0,96.0,3.8,105.0,3.0
2019-05-01 15:00:00,5.0,0.2,2.0,1.0,8.0,4.0,102.0,4.0,97.0,3.0
2019-05-01 16:00:00,6.0,0.2,2.0,2.0,9.0,5.0,96.0,3.4,87.0,3.0
2019-05-01 17:00:00,6.0,0.2,2.0,3.0,9.0,6.0,93.0,1.5,80.0,3.0
2019-05-01 18:00:00,9.0,0.2,2.0,5.0,12.0,8.0,92.0,0.7,67.0,3.0
2019-05-01 19:00:00,9.0,0.2,2.0,10.0,13.0,12.0,69.0,0.2,208.0,3.0
2019-05-01 20:00:00,10.0,0.2,2.0,16.0,12.0,19.0,65.0,1.3,158.0,3.0
2019-05-01 21:00:00,9.0,0.2,2.0,16.0,11.0,19.0,66.0,1.1,93.0,4.0
2019-05-01 22:00:00,9.0,0.2,2.0,4.0,12.0,7.0,78.0,0.9,71.0,4.0
2019-05-01 23:00:00,9.0,0.2,2.0,3.0,11.0,6.0,76.0,0.6,66.0,5.0
2019-05-02 00:00:00,9.0,0.2,2.0,5.0,12.0,7.0,72.0,1.1,54.0,4.0
2019-05-02 01:00:00,13.0,0.2,2.0,4.0,15.0,7.0,70.0,0.7,355.0,5.0
2019-05-02 02:00:00,17.0,0.2,2.0,7.0,22.0,9.0,53.0,0.4,41.0,4.0
2019-05-02 03:00:00,17.0,0.2,2.0,7.0,19.0,10.0,58.0,0.4,31.0,4.0
2019-05-02 04:00:00,18.0,0.2,2.0,8.0,20.0,11.0,51.0,0.8,33.0,4.0
2019-05-02 05:00:00,20.0,0.2,2.0,16.0,25.0,19.0,36.0,0.2,49.0,4.0
2019-05-02 06:00:00,15.0,0.2,2.0,14.0,19.0,17.0,42.0,0.1,71.0,4.0
2019-05-02 07:00:00,23.0,0.3,5.0,48.0,29.0,55.0,14.0,0.2,24.0,5.0
2019-05-02 08:00:00,20.0,0.2,3.0,36.0,26.0,42.0,28.0,0.1,56.0,5.0
2019-05-02 09:00:00,23.0,0.2,4.0,33.0,30.0,38.0,29.0,0.2,45.0,4.0
2019-05-02 10:00:00,15.0,0.2,2.0,15.0,20.0,18.0,65.0,0.6,78.0,4.0
2019-05-02 11:00:00,10.0,0.2,2.0,9.0,13.0,12.0,78.0,1.2,94.0,4.0
2019-05-02 12:00:00,10.0,0.2,2.0,14.0,14.0,17.0,78.0,1.2,103.0,4.0
2019-05-02 13:00:00,6.0,0.2,2.0,14.0,11.0,17.0,90.0,1.7,112.0,5.0
2019-05-02 14:00:00,5.0,0.1,4.0,24.0,9.0,30.0,83.0,2.4,100.0,4.0
2019-05-02 15:00:00,5.0,0.1,2.0,5.0,6.0,8.0,101.0,3.1,90.0,4.0
2019-05-02 16:00:00,5.0,0.1,2.0,10.0,6.0,13.0,97.0,3.1,87.0,3.0
2019-05-02 17:00:00,6.0,0.1,2.0,9.0,8.0,11.0,93.0,2.3,93.0,4.0
2019-05-02 18:00:00,6.0,0.1,2.0,25.0,10.0,27.0,75.0,1.3,133.0,4.0
2019-05-02 19:00:00,6.0,0.1,2.0,19.0,8.0,22.0,79.0,0.9,148.0,4.0
2019-05-02 20:00:00,7.0,0.1,2.0,31.0,9.0,34.0,71.0,0.2,129.0,4.0
2019-05-02 21:00:00,9.0,0.1,2.0,31.0,12.0,34.0,65.0,0.2,190.0,4.0
2019-05-02 22:00:00,9.0,0.1,2.0,22.0,11.0,25.0,68.0,0.3,219.0,4.0
2019-05-02 23:00:00,11.0,0.1,2.0,25.0,16.0,28.0,62.0,0.1,171.0,4.0
2019-05-03 00:00:00,15.0,0.1,2.0,16.0,18.0,19.0,70.0,0.2,21.0,4.0
2019-05-03 01:00:00,19.0,0.1,2.0,15.0,23.0,18.0,53.0,0.2,22.0,4.0
2019-05-03 02:00:00,18.0,0.1,2.0,14.0,21.0,17.0,43.0,0.1,23.0,4.0
2019-05-03 03:00:00,19.0,0.1,2.0,13.0,21.0,16.0,60.0,0.1,24.0,3.0
2019-05-03 04:00:00,17.0,0.1,2.0,18.0,20.0,21.0,41.0,0.3,284.0,3.0
2019-05-03 05:00:00,20.0,0.1,8.0,36.0,27.0,48.0,3.0,0.2,227.0,4.0
2019-05-03 06:00:00,23.0,0.1,25.0,48.0,32.0,86.0,5.0,0.2,343.0,5.0
2019-05-03 07:00:00,25.0,0.2,40.0,57.0,37.0,119.0,7.0,0.2,269.0,5.0
2019-05-03 08:00:00,23.0,0.2,18.0,60.0,37.0,88.0,18.0,0.2,298.0,5.0
2019-05-03 09:00:00,20.0,0.2,9.0,37.0,27.0,51.0,53.0,0.4,60.0,5.0
2019-05-03 10:00:00,12.0,0.1,2.0,15.0,17.0,18.0,85.0,1.9,90.0,5.0
2019-05-03 11:00:00,16.0,0.1,2.0,14.0,21.0,17.0,89.0,3.3,83.0,6.0
2019-05-03 12:00:00,10.0,0.1,2.0,11.0,16.0,14.0,101.0,4.8,85.0,6.0
2019-05-03 13:00:00,9.0,0.1,2.0,7.0,11.0,10.0,103.0,4.9,86.0,5.0
2019-05-03 14:00:00,9.0,0.1,2.0,7.0,11.0,10.0,96.0,4.5,86.0,5.0
